uid,eventType,datetime,home_stay
u09,HomeMobility,2013-03-27 17:48:33,True
u09,HomeMobility,2013-03-27 18:28:29,False
u09,HomeMobility,2013-03-27 18:48:29,False
u09,HomeMobility,2013-03-27 19:08:28,False
u09,HomeMobility,2013-03-27 19:28:29,False
u09,HomeMobility,2013-03-27 19:48:29,False
u09,HomeMobility,2013-03-27 20:08:29,False
u09,HomeMobility,2013-03-27 20:28:28,False
u09,HomeMobility,2013-03-27 21:08:33,False
u09,HomeMobility,2013-03-27 21:28:32,False
u09,HomeMobility,2013-03-27 21:48:29,False
u09,HomeMobility,2013-03-27 22:08:32,True
u09,HomeMobility,2013-03-27 22:28:32,True
u09,HomeMobility,2013-03-27 22:48:32,True
u09,HomeMobility,2013-03-27 23:08:32,True
u09,HomeMobility,2013-03-27 23:28:32,True
u09,HomeMobility,2013-03-27 23:48:32,True
u09,HomeMobility,2013-03-28 00:08:33,True
u09,HomeMobility,2013-03-28 00:28:33,True
u09,HomeMobility,2013-03-28 00:48:36,True
u09,HomeMobility,2013-03-28 01:08:32,True
u09,HomeMobility,2013-03-28 01:28:32,True
u09,HomeMobility,2013-03-28 01:48:32,True
u09,HomeMobility,2013-03-28 02:08:35,True
u09,HomeMobility,2013-03-28 02:28:36,True
u09,HomeMobility,2013-03-28 02:48:36,True
u09,HomeMobility,2013-03-28 03:08:32,True
u09,HomeMobility,2013-03-28 03:28:32,True
u09,HomeMobility,2013-03-28 03:48:33,True
u09,HomeMobility,2013-03-28 04:08:33,True
u09,HomeMobility,2013-03-28 04:28:32,True
u09,HomeMobility,2013-03-28 04:48:33,True
u09,HomeMobility,2013-03-28 05:08:32,True
u09,HomeMobility,2013-03-28 05:28:33,True
u09,HomeMobility,2013-03-28 05:48:32,True
u09,HomeMobility,2013-03-28 06:08:32,True
u09,HomeMobility,2013-03-28 06:28:33,True
u09,HomeMobility,2013-03-28 06:48:34,True
u09,HomeMobility,2013-03-28 07:08:32,True
u09,HomeMobility,2013-03-28 07:28:33,True
u09,HomeMobility,2013-03-28 07:48:34,True
u09,HomeMobility,2013-03-28 08:08:34,True
u09,HomeMobility,2013-03-28 08:28:32,True
u09,HomeMobility,2013-03-28 08:48:32,True
u09,HomeMobility,2013-03-28 09:08:33,True
u09,HomeMobility,2013-03-28 09:28:32,False
u09,HomeMobility,2013-03-28 09:48:32,False
u09,HomeMobility,2013-03-28 10:08:32,False
u09,HomeMobility,2013-03-28 10:28:32,False
u09,HomeMobility,2013-03-28 10:48:32,False
u09,HomeMobility,2013-03-28 11:08:32,True
u09,HomeMobility,2013-03-28 11:28:32,True
u09,HomeMobility,2013-03-28 12:08:32,False
u09,HomeMobility,2013-03-28 12:28:32,False
u09,HomeMobility,2013-03-28 12:48:33,False
u09,HomeMobility,2013-03-28 13:08:32,True
u09,HomeMobility,2013-03-28 13:28:32,True
u09,HomeMobility,2013-03-28 13:48:32,True
u09,HomeMobility,2013-03-28 14:08:32,True
u09,HomeMobility,2013-03-28 14:28:32,True
u09,HomeMobility,2013-03-28 14:48:32,True
u09,HomeMobility,2013-03-28 15:08:32,True
u09,HomeMobility,2013-03-28 15:28:32,True
u09,HomeMobility,2013-03-28 15:48:32,True
u09,HomeMobility,2013-03-28 16:08:32,True
u09,HomeMobility,2013-03-28 16:28:32,True
u09,HomeMobility,2013-03-28 16:48:32,True
u09,HomeMobility,2013-03-28 16:53:40,True
u09,HomeMobility,2013-03-28 17:28:33,False
u09,HomeMobility,2013-03-28 17:48:32,False
u09,HomeMobility,2013-03-28 18:08:32,False
u09,HomeMobility,2013-03-28 18:28:32,True
u09,HomeMobility,2013-03-28 18:48:32,True
u09,HomeMobility,2013-03-28 19:08:32,True
u09,HomeMobility,2013-03-28 19:08:33,True
u09,HomeMobility,2013-03-28 19:48:32,True
u09,HomeMobility,2013-03-28 20:08:32,True
u09,HomeMobility,2013-03-28 20:28:32,True
u09,HomeMobility,2013-03-28 20:48:32,True
u09,HomeMobility,2013-03-28 21:08:33,False
u09,HomeMobility,2013-03-28 21:28:32,False
u09,HomeMobility,2013-03-28 21:48:32,False
u09,HomeMobility,2013-03-28 22:08:32,False
u09,HomeMobility,2013-03-28 22:28:32,False
u09,HomeMobility,2013-03-28 22:48:32,False
u09,HomeMobility,2013-03-28 23:08:32,False
u09,HomeMobility,2013-03-28 23:28:32,False
u09,HomeMobility,2013-03-28 23:48:32,True
u09,HomeMobility,2013-03-29 00:08:32,True
u09,HomeMobility,2013-03-29 00:28:32,True
u09,HomeMobility,2013-03-29 00:48:32,True
u09,HomeMobility,2013-03-29 01:08:36,True
u09,HomeMobility,2013-03-29 01:28:32,True
u09,HomeMobility,2013-03-29 01:47:24,True
u09,HomeMobility,2013-03-29 02:08:33,True
u09,HomeMobility,2013-03-29 02:28:32,True
u09,HomeMobility,2013-03-29 02:48:32,True
u09,HomeMobility,2013-03-29 03:08:32,True
u09,HomeMobility,2013-03-29 03:28:32,True
u09,HomeMobility,2013-03-29 03:48:35,True
u09,HomeMobility,2013-03-29 04:08:32,True
u09,HomeMobility,2013-03-29 04:28:32,True
u09,HomeMobility,2013-03-29 04:48:32,True
u09,HomeMobility,2013-03-29 05:08:32,True
u09,HomeMobility,2013-03-29 05:28:32,True
u09,HomeMobility,2013-03-29 05:48:33,True
u09,HomeMobility,2013-03-29 06:08:32,True
u09,HomeMobility,2013-03-29 06:28:33,True
u09,HomeMobility,2013-03-29 06:48:33,True
u09,HomeMobility,2013-03-29 07:08:32,True
u09,HomeMobility,2013-03-29 07:28:32,True
u09,HomeMobility,2013-03-29 07:48:32,True
u09,HomeMobility,2013-03-29 08:08:32,True
u09,HomeMobility,2013-03-29 08:28:32,True
u09,HomeMobility,2013-03-29 08:47:43,True
u09,HomeMobility,2013-03-29 09:08:32,True
u09,HomeMobility,2013-03-29 09:28:32,True
u09,HomeMobility,2013-03-29 09:48:32,False
u09,HomeMobility,2013-03-29 10:08:32,False
u09,HomeMobility,2013-03-29 10:28:32,False
u09,HomeMobility,2013-03-29 10:48:32,False
u09,HomeMobility,2013-03-29 11:08:32,False
u09,HomeMobility,2013-03-29 11:28:32,False
u09,HomeMobility,2013-03-29 11:48:32,False
u09,HomeMobility,2013-03-29 12:08:33,False
u09,HomeMobility,2013-03-29 12:28:32,False
u09,HomeMobility,2013-03-29 12:48:32,False
u09,HomeMobility,2013-03-29 13:08:32,False
u09,HomeMobility,2013-03-29 13:28:32,False
u09,HomeMobility,2013-03-29 13:48:32,True
u09,HomeMobility,2013-03-29 14:08:32,True
u09,HomeMobility,2013-03-29 14:28:32,True
u09,HomeMobility,2013-03-29 14:48:32,True
u09,HomeMobility,2013-03-29 15:08:33,False
u09,HomeMobility,2013-03-29 15:08:37,False
u09,HomeMobility,2013-03-29 16:28:35,False
u09,HomeMobility,2013-03-29 16:48:32,True
u09,HomeMobility,2013-03-29 17:08:32,True
u09,HomeMobility,2013-03-29 17:28:34,False
u09,HomeMobility,2013-03-29 17:48:29,False
u09,HomeMobility,2013-03-29 18:28:32,False
u09,HomeMobility,2013-03-29 18:48:32,False
u09,HomeMobility,2013-03-29 19:08:32,True
u09,HomeMobility,2013-03-29 19:28:32,True
u09,HomeMobility,2013-03-29 19:48:32,True
u09,HomeMobility,2013-03-29 20:08:32,True
u09,HomeMobility,2013-03-29 20:28:32,True
u09,HomeMobility,2013-03-29 20:48:32,True
u09,HomeMobility,2013-03-29 21:08:32,True
u09,HomeMobility,2013-03-29 21:28:32,True
u09,HomeMobility,2013-03-29 21:48:32,True
u09,HomeMobility,2013-03-29 22:08:32,True
u09,HomeMobility,2013-03-29 22:28:32,True
u09,HomeMobility,2013-03-29 22:48:32,True
u09,HomeMobility,2013-03-29 23:08:32,True
u09,HomeMobility,2013-03-29 23:28:32,True
u09,HomeMobility,2013-03-29 23:48:33,True
u09,HomeMobility,2013-03-30 00:08:32,True
u09,HomeMobility,2013-03-30 00:28:32,True
u09,HomeMobility,2013-03-30 00:48:32,True
u09,HomeMobility,2013-03-30 01:08:32,True
u09,HomeMobility,2013-03-30 01:28:32,True
u09,HomeMobility,2013-03-30 01:48:32,True
u09,HomeMobility,2013-03-30 02:08:33,True
u09,HomeMobility,2013-03-30 02:28:32,True
u09,HomeMobility,2013-03-30 02:48:32,True
u09,HomeMobility,2013-03-30 03:08:32,True
u09,HomeMobility,2013-03-30 03:28:32,True
u09,HomeMobility,2013-03-30 03:48:33,True
u09,HomeMobility,2013-03-30 04:08:33,True
u09,HomeMobility,2013-03-30 04:28:32,True
u09,HomeMobility,2013-03-30 04:48:32,True
u09,HomeMobility,2013-03-30 04:48:33,True
u09,HomeMobility,2013-03-30 08:08:34,False
u09,HomeMobility,2013-03-30 08:28:33,False
u09,HomeMobility,2013-03-30 08:48:33,False
u09,HomeMobility,2013-03-30 09:08:33,False
u09,HomeMobility,2013-03-30 09:28:33,False
u09,HomeMobility,2013-03-30 09:48:33,False
u09,HomeMobility,2013-04-01 09:21:40,True
u09,HomeMobility,2013-04-01 09:41:40,False
u09,HomeMobility,2013-04-01 10:01:40,False
u09,HomeMobility,2013-04-01 10:21:40,False
u09,HomeMobility,2013-04-01 10:41:40,False
u09,HomeMobility,2013-04-01 11:01:40,False
u09,HomeMobility,2013-04-01 11:21:45,False
u09,HomeMobility,2013-04-01 11:41:41,False
u09,HomeMobility,2013-04-01 12:01:41,False
u09,HomeMobility,2013-04-01 12:21:41,False
u09,HomeMobility,2013-04-01 12:41:43,False
u09,HomeMobility,2013-04-01 13:01:41,False
u09,HomeMobility,2013-04-01 13:21:41,False
u09,HomeMobility,2013-04-01 13:40:58,False
u09,HomeMobility,2013-04-01 14:01:42,False
u09,HomeMobility,2013-04-01 14:21:41,False
u09,HomeMobility,2013-04-01 14:41:41,False
u09,HomeMobility,2013-04-01 15:01:41,True
u09,HomeMobility,2013-04-01 15:21:41,True
u09,HomeMobility,2013-04-01 15:41:41,True
u09,HomeMobility,2013-04-01 16:01:41,True
u09,HomeMobility,2013-04-01 16:21:41,True
u09,HomeMobility,2013-04-01 16:41:41,True
u09,HomeMobility,2013-04-01 17:01:41,True
u09,HomeMobility,2013-04-01 17:21:41,True
u09,HomeMobility,2013-04-01 17:41:41,False
u09,HomeMobility,2013-04-01 18:01:41,False
u09,HomeMobility,2013-04-01 18:21:42,False
u09,HomeMobility,2013-04-01 18:41:41,True
u09,HomeMobility,2013-04-01 19:01:41,True
u09,HomeMobility,2013-04-01 19:21:41,True
u09,HomeMobility,2013-04-01 19:41:41,True
u09,HomeMobility,2013-04-01 20:01:41,True
u09,HomeMobility,2013-04-01 20:21:41,True
u09,HomeMobility,2013-04-01 20:41:41,True
u09,HomeMobility,2013-04-01 21:01:41,True
u09,HomeMobility,2013-04-01 21:21:41,True
u09,HomeMobility,2013-04-01 21:41:41,True
u09,HomeMobility,2013-04-01 22:01:41,True
u09,HomeMobility,2013-04-01 22:21:41,True
u09,HomeMobility,2013-04-01 22:40:54,True
u09,HomeMobility,2013-04-01 23:01:41,True
u09,HomeMobility,2013-04-01 23:21:41,True
u09,HomeMobility,2013-04-01 23:41:41,True
u09,HomeMobility,2013-04-02 00:01:41,True
u09,HomeMobility,2013-04-02 00:21:41,True
u09,HomeMobility,2013-04-02 00:41:41,True
u09,HomeMobility,2013-04-02 01:01:41,True
u09,HomeMobility,2013-04-02 01:21:41,True
u09,HomeMobility,2013-04-02 01:41:41,True
u09,HomeMobility,2013-04-02 02:01:41,True
u09,HomeMobility,2013-04-02 02:21:41,True
u09,HomeMobility,2013-04-02 02:41:41,True
u09,HomeMobility,2013-04-02 03:01:41,True
u09,HomeMobility,2013-04-02 03:21:41,True
u09,HomeMobility,2013-04-02 03:41:41,True
u09,HomeMobility,2013-04-02 04:01:41,True
u09,HomeMobility,2013-04-02 04:21:41,True
u09,HomeMobility,2013-04-02 04:41:41,True
u09,HomeMobility,2013-04-02 05:01:41,True
u09,HomeMobility,2013-04-02 11:53:03,True
u09,HomeMobility,2013-04-02 12:13:12,False
u09,HomeMobility,2013-04-02 12:33:10,False
u09,HomeMobility,2013-04-02 12:53:10,True
u09,HomeMobility,2013-04-02 13:13:11,False
u09,HomeMobility,2013-04-02 13:33:10,False
u09,HomeMobility,2013-04-02 13:53:10,False
u09,HomeMobility,2013-04-02 14:13:10,False
u09,HomeMobility,2013-04-02 14:33:10,False
u09,HomeMobility,2013-04-02 14:53:12,False
u09,HomeMobility,2013-04-02 15:13:10,False
u09,HomeMobility,2013-04-02 15:33:10,False
u09,HomeMobility,2013-04-02 15:53:10,False
u09,HomeMobility,2013-04-02 16:13:12,False
u09,HomeMobility,2013-04-02 16:33:11,False
u09,HomeMobility,2013-04-02 16:53:10,False
u09,HomeMobility,2013-04-02 17:13:10,False
u09,HomeMobility,2013-04-02 17:33:10,False
u09,HomeMobility,2013-04-02 17:53:10,False
u09,HomeMobility,2013-04-02 18:13:10,True
u09,HomeMobility,2013-04-02 18:33:10,True
u09,HomeMobility,2013-04-02 18:53:10,True
u09,HomeMobility,2013-04-02 19:13:10,True
u09,HomeMobility,2013-04-02 19:33:10,True
u09,HomeMobility,2013-04-02 19:53:10,True
u09,HomeMobility,2013-04-02 20:13:10,True
u09,HomeMobility,2013-04-02 20:33:10,True
u09,HomeMobility,2013-04-02 20:53:10,True
u09,HomeMobility,2013-04-02 21:13:10,True
u09,HomeMobility,2013-04-02 21:33:10,True
u09,HomeMobility,2013-04-02 21:53:10,True
u09,HomeMobility,2013-04-02 22:13:10,True
u09,HomeMobility,2013-04-02 22:33:10,True
u09,HomeMobility,2013-04-02 22:53:10,True
u09,HomeMobility,2013-04-02 23:13:10,True
u09,HomeMobility,2013-04-02 23:33:10,True
u09,HomeMobility,2013-04-02 23:53:10,True
u09,HomeMobility,2013-04-03 00:13:10,True
u09,HomeMobility,2013-04-03 00:33:10,True
u09,HomeMobility,2013-04-03 00:53:10,True
u09,HomeMobility,2013-04-03 01:13:10,True
u09,HomeMobility,2013-04-03 01:33:10,True
u09,HomeMobility,2013-04-03 01:53:10,True
u09,HomeMobility,2013-04-03 02:13:10,True
u09,HomeMobility,2013-04-03 02:33:10,True
u09,HomeMobility,2013-04-03 02:53:10,True
u09,HomeMobility,2013-04-03 03:13:10,True
u09,HomeMobility,2013-04-03 03:33:10,True
u09,HomeMobility,2013-04-03 03:53:10,True
u09,HomeMobility,2013-04-03 04:13:10,True
u09,HomeMobility,2013-04-03 04:33:09,True
u09,HomeMobility,2013-04-03 04:53:10,True
u09,HomeMobility,2013-04-03 05:13:10,True
u09,HomeMobility,2013-04-03 05:33:10,True
u09,HomeMobility,2013-04-03 05:53:10,True
u09,HomeMobility,2013-04-03 06:13:10,True
u09,HomeMobility,2013-04-03 06:33:10,True
u09,HomeMobility,2013-04-03 06:53:10,True
u09,HomeMobility,2013-04-03 07:13:10,True
u09,HomeMobility,2013-04-03 07:33:10,True
u09,HomeMobility,2013-04-03 07:53:10,True
u09,HomeMobility,2013-04-03 08:12:15,True
u09,HomeMobility,2013-04-03 08:33:10,True
u09,HomeMobility,2013-04-03 08:53:10,True
u09,HomeMobility,2013-04-03 09:13:10,False
u09,HomeMobility,2013-04-03 09:32:45,False
u09,HomeMobility,2013-04-03 09:53:10,False
u09,HomeMobility,2013-04-03 10:13:10,False
u09,HomeMobility,2013-04-03 10:33:10,False
u09,HomeMobility,2013-04-03 10:53:10,False
u09,HomeMobility,2013-04-03 11:13:07,False
u09,HomeMobility,2013-04-03 11:53:10,False
u09,HomeMobility,2013-04-03 12:13:10,False
u09,HomeMobility,2013-04-03 12:33:10,False
u09,HomeMobility,2013-04-03 12:53:10,False
u09,HomeMobility,2013-04-03 13:13:10,False
u09,HomeMobility,2013-04-03 13:33:10,False
u09,HomeMobility,2013-04-03 13:53:10,False
u09,HomeMobility,2013-04-03 14:13:10,False
u09,HomeMobility,2013-04-03 14:33:10,False
u09,HomeMobility,2013-04-03 14:53:10,False
u09,HomeMobility,2013-04-03 15:13:13,False
u09,HomeMobility,2013-04-03 15:33:11,False
u09,HomeMobility,2013-04-03 15:53:11,False
u09,HomeMobility,2013-04-03 16:13:11,False
u09,HomeMobility,2013-04-03 16:33:13,False
u09,HomeMobility,2013-04-03 16:53:11,False
u09,HomeMobility,2013-04-03 17:13:12,False
u09,HomeMobility,2013-04-03 17:33:12,False
u09,HomeMobility,2013-04-03 17:53:12,False
u09,HomeMobility,2013-04-03 18:13:11,False
u09,HomeMobility,2013-04-03 18:33:10,False
u09,HomeMobility,2013-04-03 18:53:10,False
u09,HomeMobility,2013-04-03 19:08:59,False
u09,HomeMobility,2013-04-03 19:33:10,True
u09,HomeMobility,2013-04-03 19:53:10,True
u09,HomeMobility,2013-04-03 20:13:10,True
u09,HomeMobility,2013-04-03 20:33:10,True
u09,HomeMobility,2013-04-03 20:53:10,True
u09,HomeMobility,2013-04-03 21:13:10,True
u09,HomeMobility,2013-04-03 21:33:10,True
u09,HomeMobility,2013-04-03 21:53:10,True
u09,HomeMobility,2013-04-03 22:13:10,True
u09,HomeMobility,2013-04-03 22:33:10,True
u09,HomeMobility,2013-04-03 22:53:10,True
u09,HomeMobility,2013-04-03 23:27:20,True
u09,HomeMobility,2013-04-03 23:47:24,True
u09,HomeMobility,2013-04-04 00:07:24,True
u09,HomeMobility,2013-04-04 00:27:24,True
u09,HomeMobility,2013-04-04 00:47:24,True
u09,HomeMobility,2013-04-04 01:07:24,True
u09,HomeMobility,2013-04-04 01:27:24,True
u09,HomeMobility,2013-04-04 01:47:24,True
u09,HomeMobility,2013-04-04 02:07:27,True
u09,HomeMobility,2013-04-04 02:27:28,True
u09,HomeMobility,2013-04-04 02:47:24,True
u09,HomeMobility,2013-04-04 03:07:27,True
u09,HomeMobility,2013-04-04 03:27:24,True
u09,HomeMobility,2013-04-04 03:47:24,True
u09,HomeMobility,2013-04-04 08:30:07,True
u09,HomeMobility,2013-04-04 08:50:06,True
u09,HomeMobility,2013-04-04 09:10:06,False
u09,HomeMobility,2013-04-04 09:30:07,False
u09,HomeMobility,2013-04-04 09:50:06,False
u09,HomeMobility,2013-04-04 10:10:06,False
u09,HomeMobility,2013-04-04 10:30:06,False
u09,HomeMobility,2013-04-04 10:50:06,False
u09,HomeMobility,2013-04-04 11:10:06,False
u09,HomeMobility,2013-04-04 11:30:06,False
u09,HomeMobility,2013-04-04 11:50:07,False
u09,HomeMobility,2013-04-04 12:10:06,False
u09,HomeMobility,2013-04-04 12:30:06,False
u09,HomeMobility,2013-04-04 12:50:06,False
u09,HomeMobility,2013-04-04 13:10:06,True
u09,HomeMobility,2013-04-04 13:30:06,True
u09,HomeMobility,2013-04-04 13:50:06,True
u09,HomeMobility,2013-04-04 14:10:06,True
u09,HomeMobility,2013-04-04 14:30:06,True
u09,HomeMobility,2013-04-04 14:50:06,True
u09,HomeMobility,2013-04-04 15:10:06,True
u09,HomeMobility,2013-04-04 15:30:06,True
u09,HomeMobility,2013-04-04 15:50:06,False
u09,HomeMobility,2013-04-04 16:10:06,False
u09,HomeMobility,2013-04-04 16:30:06,False
u09,HomeMobility,2013-04-04 16:50:08,False
u09,HomeMobility,2013-04-04 17:10:06,False
u09,HomeMobility,2013-04-04 17:30:07,False
u09,HomeMobility,2013-04-04 17:50:06,False
u09,HomeMobility,2013-04-04 18:10:06,False
u09,HomeMobility,2013-04-04 18:28:44,False
u09,HomeMobility,2013-04-04 18:50:06,False
u09,HomeMobility,2013-04-04 19:10:07,False
u09,HomeMobility,2013-04-04 19:30:06,False
u09,HomeMobility,2013-04-04 19:50:06,False
u09,HomeMobility,2013-04-04 20:10:06,True
u09,HomeMobility,2013-04-04 20:30:06,True
u09,HomeMobility,2013-04-04 20:50:06,True
u09,HomeMobility,2013-04-04 21:10:06,True
u09,HomeMobility,2013-04-04 21:30:06,True
u09,HomeMobility,2013-04-04 21:50:06,True
u09,HomeMobility,2013-04-04 22:10:06,True
u09,HomeMobility,2013-04-04 22:30:06,True
u09,HomeMobility,2013-04-04 22:50:06,True
u09,HomeMobility,2013-04-04 23:10:06,True
u09,HomeMobility,2013-04-04 23:30:06,True
u09,HomeMobility,2013-04-04 23:50:06,True
u09,HomeMobility,2013-04-05 00:10:06,True
u09,HomeMobility,2013-04-05 00:30:06,True
u09,HomeMobility,2013-04-05 00:50:06,True
u09,HomeMobility,2013-04-05 01:10:06,True
u09,HomeMobility,2013-04-05 01:30:06,True
u09,HomeMobility,2013-04-05 01:50:06,True
u09,HomeMobility,2013-04-05 02:10:06,True
u09,HomeMobility,2013-04-05 02:30:06,True
u09,HomeMobility,2013-04-05 09:21:53,False
u09,HomeMobility,2013-04-05 09:41:52,False
u09,HomeMobility,2013-04-05 10:01:53,False
u09,HomeMobility,2013-04-05 10:21:52,False
u09,HomeMobility,2013-04-05 10:41:52,False
u09,HomeMobility,2013-04-05 11:01:52,False
u09,HomeMobility,2013-04-05 11:21:52,True
u09,HomeMobility,2013-04-05 11:41:52,True
u09,HomeMobility,2013-04-05 12:01:52,True
u09,HomeMobility,2013-04-05 12:21:52,False
u09,HomeMobility,2013-04-05 12:41:52,False
u09,HomeMobility,2013-04-05 13:01:52,False
u09,HomeMobility,2013-04-05 13:21:52,False
u09,HomeMobility,2013-04-05 13:41:52,False
u09,HomeMobility,2013-04-05 14:01:52,False
u09,HomeMobility,2013-04-05 14:21:53,False
u09,HomeMobility,2013-04-05 14:21:54,False
u09,HomeMobility,2013-04-05 14:41:57,False
u09,HomeMobility,2013-04-05 15:21:52,False
u09,HomeMobility,2013-04-05 20:41:19,True
u09,HomeMobility,2013-04-05 21:01:18,True
u09,HomeMobility,2013-04-05 21:21:18,True
u09,HomeMobility,2013-04-05 21:41:18,True
u09,HomeMobility,2013-04-05 22:01:18,True
u09,HomeMobility,2013-04-05 22:21:19,False
u09,HomeMobility,2013-04-05 22:41:20,False
u09,HomeMobility,2013-04-05 23:01:18,False
u09,HomeMobility,2013-04-05 23:21:19,False
u09,HomeMobility,2013-04-05 23:41:18,False
u09,HomeMobility,2013-04-06 00:01:19,False
u09,HomeMobility,2013-04-06 00:21:18,True
u09,HomeMobility,2013-04-06 00:41:18,True
u09,HomeMobility,2013-04-06 01:01:18,True
u09,HomeMobility,2013-04-06 01:21:18,True
u09,HomeMobility,2013-04-06 01:41:18,True
u09,HomeMobility,2013-04-06 02:01:18,True
u09,HomeMobility,2013-04-06 02:21:18,True
u09,HomeMobility,2013-04-06 02:41:18,True
u09,HomeMobility,2013-04-06 03:01:18,True
u09,HomeMobility,2013-04-06 03:21:18,True
u09,HomeMobility,2013-04-06 03:41:18,True
u09,HomeMobility,2013-04-06 04:01:18,True
u09,HomeMobility,2013-04-06 04:21:18,True
u09,HomeMobility,2013-04-06 04:41:18,True
u09,HomeMobility,2013-04-06 05:01:18,True
u09,HomeMobility,2013-04-06 05:21:18,True
u09,HomeMobility,2013-04-06 05:41:18,True
u09,HomeMobility,2013-04-06 06:01:18,True
u09,HomeMobility,2013-04-06 06:21:18,True
u09,HomeMobility,2013-04-06 06:41:18,True
u09,HomeMobility,2013-04-06 07:01:18,True
u09,HomeMobility,2013-04-06 07:21:18,True
u09,HomeMobility,2013-04-06 07:41:18,True
u09,HomeMobility,2013-04-06 08:01:18,True
u09,HomeMobility,2013-04-06 08:21:18,True
u09,HomeMobility,2013-04-06 08:41:18,True
u09,HomeMobility,2013-04-06 09:01:18,True
u09,HomeMobility,2013-04-06 09:21:18,True
u09,HomeMobility,2013-04-06 09:41:18,True
u09,HomeMobility,2013-04-06 10:01:18,True
u09,HomeMobility,2013-04-06 10:21:18,True
u09,HomeMobility,2013-04-06 10:41:18,True
u09,HomeMobility,2013-04-06 11:01:18,True
u09,HomeMobility,2013-04-06 11:21:18,True
u09,HomeMobility,2013-04-06 11:41:18,True
u09,HomeMobility,2013-04-06 12:01:18,False
u09,HomeMobility,2013-04-06 12:21:20,False
u09,HomeMobility,2013-04-06 12:41:18,False
u09,HomeMobility,2013-04-06 13:01:18,False
u09,HomeMobility,2013-04-06 13:21:18,False
u09,HomeMobility,2013-04-06 13:41:18,False
u09,HomeMobility,2013-04-06 14:01:19,True
u09,HomeMobility,2013-04-06 14:21:21,False
u09,HomeMobility,2013-04-06 14:41:17,False
u09,HomeMobility,2013-04-06 15:01:17,False
u09,HomeMobility,2013-04-06 15:21:16,False
u09,HomeMobility,2013-04-06 15:41:19,False
u09,HomeMobility,2013-04-06 16:01:18,False
u09,HomeMobility,2013-04-06 16:21:18,True
u09,HomeMobility,2013-04-06 16:41:18,True
u09,HomeMobility,2013-04-06 17:01:18,True
u09,HomeMobility,2013-04-06 17:21:18,True
u09,HomeMobility,2013-04-06 17:41:18,True
u09,HomeMobility,2013-04-06 17:48:52,True
u09,HomeMobility,2013-04-06 22:41:19,False
u09,HomeMobility,2013-04-06 23:01:18,True
u09,HomeMobility,2013-04-06 23:21:18,True
u09,HomeMobility,2013-04-06 23:41:18,True
u09,HomeMobility,2013-04-07 00:01:18,True
u09,HomeMobility,2013-04-07 00:21:18,True
u09,HomeMobility,2013-04-07 00:41:18,True
u09,HomeMobility,2013-04-07 01:01:18,True
